word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
1993,salsify,"{""noun_senses"": [""edible root of the salsify plant"", ""Mediterranean biennial herb with long-stemmed heads of purple ray flowers and milky sap and long edible root; naturalized throughout United States"", ""either of two long roots eaten cooked""]}",image.10709.jpg,2,"We found salsify near the old stone wall."
1996,testudo,"{""noun_senses"": [""a movable protective covering that provided protection from above; used by Roman troops when approaching the walls of a besieged fortification"", ""type genus of the Testudinidae""]}",image.12384.jpg,2,"The testudo positioned near the barrier."
1997,chalk,"{""noun_senses"": [""a soft whitish calcite"", ""a pure flat white with little reflectance"", ""an amphetamine derivative (trade name Methedrine) used in the form of a crystalline hydrochloride; used as a stimulant to the nervous system and as an appetite suppressant"", ""a piece of calcite or a similar substance, usually in the shape of a crayon, that is used to write or draw on blackboards or other flat surfaces""]}",image.3349.jpg,4,"The officer asked the man why he was carrying a bag of chalk."
1999,browse,"{""verb_senses"": [""shop around; not necessarily buying"", ""feed as in a meadow or pasture"", ""look around casually and randomly, without seeking anything in particular"", ""eat lightly, try different dishes""]}",image.4118.jpg,1,"The visitors spent the entire afternoon at the village green to browse."
2007,oyster,"{""noun_senses"": [""marine mollusks having a rough irregular shell; found on the sea bed mostly in coastal waters"", ""edible body of any of numerous oysters"", ""a small muscle on each side of the back of a fowl""]}",image.11374.jpg,1,"The chef carefully examined the oyster."
2015,design,"{""verb_senses"": [""make or work out a plan for; devise"", ""plan something for a specific role or purpose or effect"", ""create the design for; create or execute in an artistic or highly skilled manner"", ""make a design of; plan out in systematic, often graphic form"", ""create designs"", ""conceive or fashion in the mind; invent"", ""intend or have as a purpose""]}",image.4537.jpg,4,"The architect was given three weeks to design the urban park."
2018,gate,"{""noun_senses"": [""a movable barrier in a fence or wall"", ""a computer circuit with several inputs but only one output that can be activated by particular combinations of inputs"", ""total admission receipts at a sports event"", ""passageway (as in an air terminal) where passengers can embark or disembark""]}",image.6240.jpg,1,"The manager was concerned about the gate."
2039,orchis,"{""noun_senses"": [""any of various deciduous terrestrial orchids having fleshy tubers and flowers in erect terminal racemes"", ""one of the two male reproductive glands that produce spermatozoa and secrete androgens""]}",image.12629.jpg,1,"The specialist closely monitored the orchis for any further signs of swelling."
2041,listing,"{""noun_senses"": [""a database containing an ordered array of items (names or topics)"", ""the act of making a list of items""]}",image.4916.jpg,2,"The listing of the donor names required a great deal of patience."
2042,mephitis,"{""noun_senses"": [""a poisonous or foul smelling gas emitted from the earth"", ""a distinctive odor that is offensively unpleasant"", ""in some classifications: type genus of the subfamily Mephitinae""]}",image.920.jpg,3,"The researchers were surprised to find mephitis lingering in the deep crevices of the canyon."
2044,fraction,"{""noun_senses"": [""a component of a mixture that has been separated by a fractional process"", ""a small part or item forming a piece of a whole"", ""the quotient of two rational numbers""]}",image.6816.jpg,2,"The scientist spent several hours in the lab attempting to isolate the final fraction."
2056,noise,"{""noun_senses"": [""sound of any kind (especially unintelligible or dissonant sound)"", ""the auditory experience of sound that lacks musical quality; sound that is a disagreeable auditory experience"", ""electrical or acoustic activity that can disturb communication"", ""a loud outcry of protest or complaint"", ""incomprehensibility resulting from irrelevant information or meaningless facts or remarks"", ""the quality of lacking any predictable order or plan""]}",image.11847.jpg,2,"He could not ignore the noise during the presentation."
2058,flirt,"{""verb_senses"": [""talk or behave amorously, without serious intentions"", ""behave carelessly or indifferently""]}",image.591.jpg,1,"She was warned not to flirt with the trouble at the end of the bar."
2062,pilot,"{""noun_senses"": [""someone who is licensed to operate an aircraft in flight"", ""a person qualified to guide ships through difficult waters going into or out of a harbor"", ""a program exemplifying a contemplated series; intended to attract sponsors"", ""something that serves as a model or a basis for making copies"", ""small auxiliary gas burner that provides a flame to ignite a larger gas burner"", ""an inclined metal frame at the front of a locomotive to clear the track""]}",image.13210.jpg,2,"The team was instructed to monitor the pilot closely during the most difficult part of the operation."
2064,melt,"{""verb_senses"": [""reduce or cause to be reduced from a solid to a liquid state, usually by heating"", ""become or cause to become soft or liquid"", ""become more relaxed, easygoing, or genial"", ""lose its distinct outline or shape; blend gradually"", ""become less clearly visible or distinguishable; disappear gradually or seemingly"", ""become less intense and fade away gradually""]}",image.720.jpg,1,"The snow-covered peak began to melt into the gray sky."
2067,burn,"{""verb_senses"": [""destroy by fire"", ""shine intensely, as if with heat"", ""undergo combustion"", ""cause a sharp or stinging pain or discomfort"", ""cause to burn or combust"", ""feel strong emotion, especially anger or passion"", ""cause to undergo combustion"", ""burn at the stake"", ""spend (significant amounts of money)"", ""feel hot or painful"", ""burn, sear, or freeze (tissue) using a hot iron or electric current or a caustic agent"", ""get a sunburn by overexposure to the sun"", ""create by duplicating data"", ""use up (energy)"", ""burn with heat, fire, or radiation""]}",image.8855.jpg,3,"She watched the film burn."
2072,pay,"{""verb_senses"": [""give money, usually in exchange for goods or services"", ""convey, as of a compliment, regards, attention, etc.; bestow"", ""cancel or discharge a debt"", ""bring in"", ""do or give something to somebody in return"", ""dedicate"", ""be worth it"", ""render"", ""bear (a cost or penalty), in recompense for some action"", ""make a compensation for"", ""discharge or settle""]}",image.2904.jpg,1,"The traveler will pay the guard before entering the city."
2077,nanny,"{""noun_senses"": [""a woman who is the custodian of children"", ""female goat""]}",image.3212.jpg,1,"We spent the afternoon watching the nanny playing with the kids in the yard."
2092,fossil,"{""noun_senses"": [""someone whose style is out of fashion"", ""the remains (or an impression) of a plant or animal that existed in a past geological age and that has been excavated from the soil""]}",image.12756.jpg,2,"The students couldn't stop staring at the fossil that had been standing at the front of the room."
2099,assemble,"{""verb_senses"": [""create by putting components or members together"", ""collect in one place"", ""get people together""]}",image.10923.jpg,3,"The coach asked the captain to assemble the team behind the stadium."
2103,elamite,"{""noun_senses"": [""a member of an ancient warlike people living in Elam east of Babylonia as early as 3000 BC"", ""an extinct ancient language of unknown affinities; spoken by the Elamites""]}",image.10283.jpg,2,"The researcher struggled to categorize the elamite."
2104,mystification,"{""noun_senses"": [""confusion resulting from failure to understand"", ""something designed to mystify or bewilder"", ""the activity of obscuring people's understanding, leaving them baffled or bewildered""]}",image.13305.jpg,3,"The board members were unprepared for the CEO's sudden mystification."
