word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
1811,armilla,"{""noun_senses"": [""a celestial globe consisting of metal hoops; used by early astronomers to determine the positions of stars"", ""(archeology) a bracelet worn around the wrist or arm""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.774.jpg,1,The museum displayed the armilla as a symbol of ancient ingenuity.
1813,arrival,"{""noun_senses"": [""accomplishment of an objective"", ""the act of arriving at a certain place"", ""someone who arrives (or has arrived)""], ""verb_senses"": []}",image.574.jpg,-1,
1823,ruler,"{""noun_senses"": [""a person who rules or commands"", ""measuring stick consisting of a strip of wood or metal or plastic with a straight edge that is used for drawing straight lines and measuring lengths""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12591.jpg,2,The new ruler was essential for the project.
1825,blusher,"{""noun_senses"": [""yellowish edible agaric that usually turns red when touched"", ""makeup consisting of a pink or red powder applied to the cheeks""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12059.jpg,1,She was fascinated by how the blusher began to turn red the moment she touched it.
1831,vinegar,"{""noun_senses"": [""sour-tasting liquid produced usually by oxidation of the alcohol in wine or cider and used as a condiment or food preservative"", ""dilute acetic acid""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7239.jpg,1,The pickling solution has vinegar.
1832,iceman,"{""noun_senses"": [""someone who cuts and delivers ice"", ""a professional killer""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6440.jpg,1,He contacted the iceman regarding the problem.
1839,dishwasher,"{""noun_senses"": [""a machine for washing dishes"", ""someone who washes dishes""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7516.jpg,1,The restaurant really relies on its dishwasher.
1843,wren,"{""noun_senses"": [""English architect who designed more than fifty London churches (1632-1723)"", ""any of several small active brown birds of the northern hemisphere with short upright tails; they feed on insects""], ""verb_senses"": []}",image.4477.jpg,-1,
1853,touch,"{""verb_senses"": [""make physical contact with, come in contact with"", ""perceive via the tactile sense"", ""affect emotionally"", ""be relevant to"", ""be in direct physical contact with; make contact"", ""have an effect upon"", ""deal with; usually used with a form of negation"", ""cause to be in brief contact with"", ""to extend as far as"", ""be equal to in quality or ability"", ""tamper with"", ""make a more or less disguised reference to"", ""comprehend"", ""consume"", ""color lightly""], ""gold_pos"": ""verb"", ""noun_senses"": [""the event of something coming in contact with the body"", ""the faculty by which external objects or forces are perceived through contact with the body (especially the hands)"", ""a suggestion of some quality"", ""a distinguishing style"", ""the act of putting two things together with no space between them"", ""a slight but appreciable amount"", ""a communicative interaction"", ""a slight attack of illness"", ""the act of soliciting money (as a gift or loan)"", ""the sensation produced by pressure receptors in the skin"", ""deftness in handling matters"", ""the feel of mechanical action""]}",image.1406.jpg,1,The athlete was so fast that none of the other runners could touch him.
1868,ticking,"{""noun_senses"": [""a metallic tapping sound"", ""a strong fabric used for mattress and pillow covers""], ""gold_pos"": ""noun"", ""verb_senses"": [""make a clicking or ticking sound"", ""make a sound like a clock or a timer"", ""sew"", ""put a check mark on or near or next to""]}",image.12779.jpg,2,The quality of the ticking was noticeable.
1870,shepherd,"{""noun_senses"": [""a clergyman who watches over a group of people"", ""a herder of sheep (on an open range); someone who keeps the sheep together in a flock""], ""gold_pos"": ""noun"", ""verb_senses"": [""watch over like a shepherd, as a teacher of her pupils"", ""tend as a shepherd, as of sheep or goats""]}",image.5841.jpg,2,Shepherd leads a wandering group.
1872,tetanus,"{""noun_senses"": [""an acute and serious infection of the central nervous system caused by bacterial infection of open wounds; spasms of the jaw and laryngeal muscles may occur during the late stages"", ""a sustained muscular contraction resulting from a rapid series of nerve impulses""], ""verb_senses"": []}",image.10884.jpg,-1,
1878,lizard,"{""noun_senses"": [""relatively long-bodied reptile with usually two pairs of legs and a tapering tail"", ""a man who idles about in the lounges of hotels and bars in search of women who would support him""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11199.jpg,1,The lizard watched her from the shadows.
1879,end,"{""noun_senses"": [""either extremity of something that has length"", ""the point in time at which something ends"", ""the concluding parts of an event or occurrence"", ""the state of affairs that a plan is intended to achieve and that (when achieved) terminates behavior intended to achieve it"", ""a final part or section"", ""a final state"", ""the surface at either extremity of a three-dimensional object"", ""(football) the person who plays at one end of the line of scrimmage"", ""a boundary marking the extremities of something"", ""one of two places from which people are communicating to each other"", ""the part you are expected to play"", ""the last section of a communication"", ""a piece of cloth that is left over after the rest has been used or sold"", ""(American football) a position on the line of scrimmage""], ""gold_pos"": ""noun"", ""verb_senses"": [""have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical"", ""bring to an end or halt"", ""be the end of; be the last or concluding part of"", ""put an end to""]}",image.5160.jpg,3,Reviewing the details helped understand the end.
1881,troll,"{""noun_senses"": [""(Scandanavian folklore) a supernatural creature (either a dwarf or a giant) that is supposed to live in caves or in the mountains"", ""a partsong in which voices follow each other; one voice starts and others join in one after another until all are singing different parts of the song at the same time"", ""a fisherman's lure that is used in trolling"", ""angling by drawing a baited line through the water""], ""gold_pos"": ""noun"", ""verb_senses"": [""circulate, move around"", ""cause to move round and round"", ""sing the parts of (a round) in succession"", ""angle with a hook and line drawn through the water"", ""sing loudly and without inhibition"", ""praise or celebrate in song"", ""speak or recite rapidly or in a rolling voice""]}",image.12269.jpg,1,"The travelers paused at the entrance of the cavern, startled by the sound of the troll."
1883,dish,"{""noun_senses"": [""a piece of dishware normally used as a container for holding or serving food"", ""a particular item of prepared food"", ""the quantity that a dish will hold"", ""a very attractive or seductive looking woman"", ""directional antenna consisting of a parabolic reflector for microwave or radio frequency radiation"", ""an activity that you like or at which you are superior""], ""gold_pos"": ""noun"", ""verb_senses"": [""provide (usually but not necessarily food)"", ""make concave; shape like a dish""]}",image.11276.jpg,2,He's known for his dish.
1885,hound's-tongue,"{""noun_senses"": [""perennial shrub of North America having coarse tongue-shaped leaves and pale-blue to purple flowers"", ""biennial shrub of Europe and western Asia having coarse tongue-shaped leaves and dark reddish-purple flowers""], ""verb_senses"": []}",image.9629.jpg,-1,
1888,hoof,"{""noun_senses"": [""the foot of an ungulate mammal"", ""the horny covering of the end of the foot in ungulate mammals""], ""verb_senses"": [""walk"", ""dance in a professional capacity""]}",image.9225.jpg,-1,
1891,hive,"{""noun_senses"": [""a teeming multitude"", ""a man-made receptacle that houses a swarm of bees"", ""a structure that provides a natural habitation for bees; as in a hollow tree""], ""gold_pos"": ""noun"", ""verb_senses"": [""store, like bees"", ""move together in a hive or as if in a hive"", ""gather into a hive""]}",image.11587.jpg,2,She returned to the hive after a long journey.
1893,spicebush,"{""noun_senses"": [""deciduous shrub of the eastern United States having highly aromatic leaves and bark and yellow flowers followed by scarlet or yellow berries"", ""straggling aromatic shrub of southwestern United States having fragrant brown flowers""], ""verb_senses"": []}",image.9686.jpg,-1,
1896,tickle,"{""verb_senses"": [""touch (a body part) lightly so as to excite the surface nerves and cause uneasiness, laughter, or spasmodic movements"", ""feel sudden intense sensation or emotion"", ""touch or stroke lightly""], ""gold_pos"": ""verb"", ""noun_senses"": [""the act of tickling""]}",image.9316.jpg,1,The tall grass began to tickle his legs as he ran through the meadow.
1902,bamboo,"{""noun_senses"": [""the hard woody stems of bamboo plants; used in construction and crafts and fishing poles"", ""woody tropical grass having hollow woody stems; mature canes used for construction and furniture""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12859.jpg,1,The renovation unexpectedly needed bamboo.
1904,haymaking,"{""noun_senses"": [""taking full advantage of an opportunity while it lasts"", ""cutting grass and curing it to make hay""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.10492.jpg,2,"With the warm weather arriving, it felt like the right time for haymaking to secure something lasting."
